,MLII,V2,symbol
15058,-0.385,-0.12,
15059,-0.37,-0.115,
15060,-0.385,-0.115,
15061,-0.38,-0.125,
15062,-0.385,-0.125,
15063,-0.385,-0.12,
15064,-0.38,-0.115,
15065,-0.38,-0.1,
15066,-0.39,-0.11,
15067,-0.415,-0.125,
15068,-0.465,-0.125,
15069,-0.52,-0.125,
15070,-0.555,-0.14,
15071,-0.56,-0.145,
15072,-0.52,-0.15,
15073,-0.47,-0.135,
15074,-0.38,-0.095,
15075,-0.2,-0.05,
15076,0.095,0.035,
15077,0.465,0.18,
15078,0.86,0.37,
15079,1.255,0.61,
15080,1.605,0.885,
15081,1.845,1.165,
15082,1.95,1.36,N
15083,1.885,1.415,
15084,1.58,1.28,
15085,1.06,0.95,
15086,0.45,0.49,
15087,-0.03,0.02,
15088,-0.32,-0.32,
15089,-0.45,-0.52,
15090,-0.48,-0.545,
15091,-0.465,-0.485,
15092,-0.385,-0.36,
15093,-0.315,-0.23,
15094,-0.255,-0.13,
15095,-0.27,-0.075,
15096,-0.305,-0.055,
15097,-0.33,-0.075,
15098,-0.35,-0.085,
15099,-0.365,-0.09,
15100,-0.355,-0.075,
15101,-0.36,-0.08,
15102,-0.385,-0.08,
15103,-0.405,-0.115,
15104,-0.43,-0.11,
15105,-0.42,-0.1,
15106,-0.425,-0.105,
15107,-0.43,-0.105,
15108,-0.445,-0.12,
15109,-0.445,-0.12,
15110,-0.45,-0.125,
15111,-0.44,-0.1,
15112,-0.435,-0.105,
15113,-0.44,-0.09,
15114,-0.445,-0.105,
15115,-0.445,-0.11,
15116,-0.445,-0.1,
15117,-0.445,-0.1,
15118,-0.44,-0.08,
15119,-0.44,-0.09,
15120,-0.44,-0.1,
15121,-0.45,-0.11,
15122,-0.455,-0.09,
15123,-0.435,-0.09,
15124,-0.43,-0.07,
15125,-0.425,-0.07,
15126,-0.43,-0.08,
15127,-0.43,-0.095,
15128,-0.435,-0.085,
15129,-0.43,-0.075,
15130,-0.415,-0.075,
15131,-0.41,-0.07,
15132,-0.42,-0.07,
15133,-0.415,-0.08,
15134,-0.42,-0.07,
15135,-0.405,-0.06,
15136,-0.4,-0.055,
15137,-0.395,-0.05,
15138,-0.39,-0.06,
15139,-0.385,-0.065,
15140,-0.39,-0.055,
15141,-0.375,-0.05,
15142,-0.36,-0.035,
15143,-0.35,-0.04,
15144,-0.35,-0.03,
15145,-0.335,-0.035,
15146,-0.34,-0.03,
15147,-0.32,-0.015,
15148,-0.305,0.0,
15149,-0.305,-0.005,
15150,-0.29,-0.01,
15151,-0.275,-0.01,
15152,-0.265,0.01,
15153,-0.24,0.025,
15154,-0.225,0.035,
15155,-0.205,0.045,
15156,-0.185,0.055,
15157,-0.175,0.045,
15158,-0.165,0.06,
15159,-0.13,0.085,
15160,-0.115,0.1,
15161,-0.08,0.125,
15162,-0.08,0.115,
15163,-0.06,0.12,
15164,-0.045,0.135,
15165,-0.025,0.15,
15166,0.005,0.17,
15167,0.025,0.17,
15168,0.02,0.17,
15169,0.04,0.165,
15170,0.055,0.175,
15171,0.07,0.195,
15172,0.08,0.21,
15173,0.11,0.215,
15174,0.11,0.225,
15175,0.115,0.215,
15176,0.125,0.22,
15177,0.145,0.24,
15178,0.155,0.255,
15179,0.155,0.26,
15180,0.14,0.26,
15181,0.145,0.25,
15182,0.145,0.255,
15183,0.145,0.265,
15184,0.145,0.255,
15185,0.13,0.255,
15186,0.095,0.24,
15187,0.075,0.22,
15188,0.06,0.21,
15189,0.04,0.215,
15190,0.04,0.205,
15191,0.025,0.19,
15192,-0.005,0.165,
15193,-0.04,0.15,
15194,-0.07,0.135,
15195,-0.08,0.13,
15196,-0.1,0.11,
15197,-0.12,0.1,
15198,-0.15,0.085,
15199,-0.17,0.06,
15200,-0.19,0.06,
15201,-0.195,0.045,
15202,-0.195,0.045,
15203,-0.21,0.03,
15204,-0.22,0.01,
15205,-0.245,-0.01,
15206,-0.265,-0.03,
15207,-0.27,-0.015,
15208,-0.265,-0.015,
15209,-0.275,-0.025,
15210,-0.28,-0.045,
15211,-0.305,-0.06,
15212,-0.305,-0.055,
15213,-0.295,-0.06,
15214,-0.285,-0.055,
15215,-0.295,-0.055,
15216,-0.295,-0.07,
15217,-0.295,-0.07,
15218,-0.3,-0.065,
15219,-0.31,-0.06,
15220,-0.295,-0.055,
15221,-0.29,-0.05,
15222,-0.295,-0.07,
15223,-0.3,-0.075,
15224,-0.31,-0.065,
15225,-0.3,-0.05,
15226,-0.295,-0.055,
15227,-0.28,-0.045,
15228,-0.295,-0.045,
15229,-0.285,-0.065,
15230,-0.295,-0.06,
15231,-0.285,-0.05,
15232,-0.275,-0.055,
15233,-0.285,-0.04,
15234,-0.295,-0.055,
15235,-0.3,-0.06,
15236,-0.295,-0.055,
15237,-0.275,-0.025,
15238,-0.275,-0.03,
15239,-0.26,-0.02,
15240,-0.265,-0.03,
15241,-0.285,-0.055,
15242,-0.29,-0.035,
15243,-0.27,-0.02,
15244,-0.265,-0.015,
15245,-0.275,-0.015,
15246,-0.27,-0.035,
15247,-0.275,-0.035,
15248,-0.275,-0.04,
15249,-0.265,-0.03,
15250,-0.27,-0.02,
15251,-0.26,-0.015,
15252,-0.275,-0.03,
15253,-0.27,-0.035,
15254,-0.28,-0.035,
15255,-0.26,-0.02,
15256,-0.27,-0.015,
15257,-0.26,-0.025,
15258,-0.275,-0.03,
15259,-0.29,-0.045,
15260,-0.3,-0.035,
15261,-0.29,-0.025,
15262,-0.27,-0.03,
15263,-0.28,-0.025,
15264,-0.3,-0.05,
15265,-0.305,-0.05,
15266,-0.31,-0.06,
15267,-0.3,-0.045,
15268,-0.28,-0.03,
15269,-0.285,-0.04,
15270,-0.295,-0.055,
15271,-0.3,-0.075,
15272,-0.315,-0.075,
15273,-0.305,-0.06,
15274,-0.3,-0.06,
15275,-0.3,-0.06,
15276,-0.31,-0.07,
15277,-0.315,-0.09,
15278,-0.335,-0.08,
15279,-0.33,-0.085,
15280,-0.32,-0.07,
15281,-0.325,-0.085,
15282,-0.33,-0.08,
15283,-0.34,-0.095,
15284,-0.34,-0.1,
15285,-0.35,-0.095,
15286,-0.34,-0.085,
15287,-0.34,-0.095,
15288,-0.34,-0.095,
15289,-0.35,-0.105,
15290,-0.36,-0.1,
15291,-0.35,-0.105,
15292,-0.345,-0.08,
15293,-0.35,-0.1,
15294,-0.345,-0.11,
15295,-0.355,-0.12,
15296,-0.365,-0.12,
15297,-0.36,-0.11,
15298,-0.345,-0.1,
15299,-0.345,-0.115,
15300,-0.36,-0.115,
15301,-0.36,-0.13,
15302,-0.365,-0.125,
15303,-0.36,-0.11,
15304,-0.36,-0.105,
15305,-0.355,-0.12,
15306,-0.345,-0.125,
15307,-0.35,-0.12,
15308,-0.355,-0.12,
15309,-0.345,-0.12,
15310,-0.315,-0.105,
15311,-0.29,-0.11,
15312,-0.29,-0.115,
15313,-0.285,-0.125,
15314,-0.285,-0.125,
15315,-0.28,-0.105,
15316,-0.265,-0.09,
15317,-0.275,-0.095,
15318,-0.27,-0.1,
15319,-0.28,-0.125,
15320,-0.26,-0.14,
15321,-0.255,-0.12,
15322,-0.245,-0.12,
15323,-0.245,-0.105,
15324,-0.235,-0.12,
15325,-0.23,-0.135,
15326,-0.235,-0.125,
15327,-0.23,-0.11,
15328,-0.235,-0.1,
15329,-0.24,-0.12,
15330,-0.275,-0.13,
15331,-0.28,-0.145,
15332,-0.305,-0.165,
15333,-0.31,-0.18,
15334,-0.285,-0.175,
15335,-0.27,-0.17,
15336,-0.27,-0.165,
15337,-0.27,-0.15,
15338,-0.29,-0.13,
15339,-0.295,-0.1,
15340,-0.315,-0.1,
15341,-0.325,-0.105,
15342,-0.35,-0.125,
15343,-0.355,-0.13,
15344,-0.365,-0.115,
15345,-0.365,-0.11,
15346,-0.36,-0.11,
15347,-0.37,-0.115,
15348,-0.39,-0.13,
15349,-0.4,-0.145,
15350,-0.425,-0.145,
15351,-0.41,-0.13,
15352,-0.41,-0.15,
15353,-0.405,-0.15,
15354,-0.405,-0.145,
15355,-0.415,-0.155,
15356,-0.425,-0.145,
15357,-0.415,-0.14,
15358,-0.405,-0.13,
15359,-0.405,-0.145,
15360,-0.415,-0.145,
15361,-0.42,-0.15,
15362,-0.41,-0.14,
15363,-0.4,-0.13,
15364,-0.395,-0.11,
15365,-0.4,-0.115,
15366,-0.41,-0.115,
15367,-0.415,-0.135,
15368,-0.435,-0.13,
15369,-0.465,-0.145,
15370,-0.505,-0.14,
15371,-0.565,-0.15,
15372,-0.58,-0.17,
15373,-0.57,-0.175,
15374,-0.505,-0.14,
15375,-0.4,-0.1,
15376,-0.24,-0.055,
15377,0.04,0.02,
15378,0.41,0.155,
15379,0.795,0.36,
15380,1.155,0.59,
15381,1.495,0.82,
15382,1.725,1.06,
15383,1.83,1.235,N
15384,1.765,1.27,
15385,1.45,1.13,
15386,0.935,0.85,
15387,0.375,0.435,
15388,-0.075,0.0,
15389,-0.375,-0.335,
15390,-0.51,-0.51,
15391,-0.545,-0.55,
15392,-0.525,-0.48,
15393,-0.44,-0.385,
15394,-0.34,-0.27,
15395,-0.29,-0.16,
15396,-0.295,-0.1,
15397,-0.33,-0.075,
15398,-0.375,-0.085,
15399,-0.38,-0.1,
15400,-0.375,-0.115,
15401,-0.37,-0.11,
15402,-0.4,-0.105,
15403,-0.415,-0.11,
15404,-0.44,-0.12,
15405,-0.43,-0.125,
15406,-0.43,-0.125,
15407,-0.425,-0.11,
15408,-0.43,-0.12,
15409,-0.45,-0.13,
15410,-0.46,-0.125,
15411,-0.45,-0.125,
15412,-0.45,-0.11,
15413,-0.45,-0.115,
15414,-0.445,-0.115,
15415,-0.445,-0.135,
15416,-0.465,-0.12,
15417,-0.455,-0.11,
15418,-0.445,-0.105,
15419,-0.43,-0.115,
15420,-0.44,-0.125,
15421,-0.455,-0.125,
15422,-0.47,-0.135,
15423,-0.46,-0.125,
15424,-0.45,-0.12,
15425,-0.45,-0.11,
15426,-0.45,-0.12,
15427,-0.45,-0.135,
15428,-0.455,-0.115,
15429,-0.435,-0.11,
15430,-0.415,-0.085,
15431,-0.42,-0.09,
15432,-0.415,-0.085,
15433,-0.425,-0.1,
15434,-0.435,-0.09,
15435,-0.425,-0.085,
15436,-0.41,-0.08,
15437,-0.415,-0.08,
15438,-0.41,-0.095,
15439,-0.405,-0.1,
15440,-0.41,-0.085,
15441,-0.39,-0.075,
15442,-0.38,-0.075,
15443,-0.365,-0.06,
15444,-0.365,-0.075,
15445,-0.37,-0.07,
15446,-0.375,-0.065,
15447,-0.355,-0.055,
15448,-0.325,-0.04,
15449,-0.305,-0.025,
15450,-0.3,-0.035,
15451,-0.295,-0.04,
15452,-0.29,-0.025,
15453,-0.26,-0.005,
15454,-0.24,0.005,
15455,-0.225,0.03,
15456,-0.215,0.02,
15457,-0.21,0.015,
15458,-0.2,0.035,
15459,-0.165,0.04,
15460,-0.125,0.075,
15461,-0.105,0.065,
15462,-0.095,0.085,
15463,-0.095,0.08,
15464,-0.09,0.105,
15465,-0.055,0.12,
15466,-0.025,0.14,
15467,-0.02,0.15,
15468,0.0,0.155,
15469,0.01,0.16,
15470,0.015,0.175,
15471,0.05,0.2,
15472,0.055,0.2,
15473,0.07,0.205,
15474,0.07,0.21,
15475,0.065,0.2,
15476,0.06,0.215,
15477,0.085,0.22,
15478,0.115,0.22,
15479,0.12,0.225,
15480,0.115,0.23,
15481,0.105,0.225,
15482,0.09,0.225,
15483,0.095,0.22,
15484,0.085,0.235,
15485,0.09,0.23,
15486,0.065,0.2,
15487,0.035,0.185,
15488,0.01,0.18,
15489,0.0,0.175,
15490,-0.025,0.17,
15491,-0.045,0.14,
15492,-0.06,0.12,
15493,-0.095,0.11,
15494,-0.115,0.095,
15495,-0.125,0.07,
15496,-0.135,0.07,
15497,-0.16,0.045,
15498,-0.18,0.035,
15499,-0.205,-0.005,
15500,-0.225,0.0,
15501,-0.235,-0.005,
15502,-0.22,-0.02,
15503,-0.235,-0.02,
15504,-0.235,-0.035,
15505,-0.26,-0.06,
15506,-0.275,-0.05,
15507,-0.28,-0.055,
15508,-0.265,-0.06,
15509,-0.27,-0.065,
15510,-0.285,-0.09,
15511,-0.295,-0.1,
15512,-0.29,-0.105,
15513,-0.28,-0.1,
15514,-0.28,-0.09,
15515,-0.275,-0.085,
15516,-0.29,-0.09,
15517,-0.28,-0.095,
15518,-0.295,-0.085,
15519,-0.285,-0.065,
15520,-0.26,-0.08,
15521,-0.27,-0.075,
15522,-0.275,-0.09,
15523,-0.29,-0.1,
15524,-0.29,-0.085,
15525,-0.275,-0.085,
15526,-0.26,-0.06,
15527,-0.255,-0.07,
15528,-0.25,-0.07,
15529,-0.265,-0.07,
15530,-0.255,-0.07,
15531,-0.255,-0.06,
15532,-0.23,-0.055,
15533,-0.25,-0.05,
15534,-0.25,-0.065,
15535,-0.25,-0.075,
15536,-0.255,-0.065,
15537,-0.235,-0.055,
15538,-0.235,-0.045,
15539,-0.23,-0.055,
15540,-0.23,-0.05,
15541,-0.24,-0.065,
15542,-0.25,-0.05,
15543,-0.24,-0.04,
15544,-0.245,-0.03,
15545,-0.235,-0.035,
15546,-0.24,-0.04,
15547,-0.245,-0.05,
15548,-0.25,-0.06,
15549,-0.235,-0.055,
15550,-0.225,-0.04,
15551,-0.24,-0.045,
15552,-0.25,-0.06,
15553,-0.255,-0.07,
15554,-0.255,-0.06,
15555,-0.245,-0.055,
15556,-0.235,-0.045,
15557,-0.245,-0.05,
15558,-0.245,-0.05,
15559,-0.26,-0.065,
15560,-0.255,-0.05,
15561,-0.25,-0.055,
15562,-0.26,-0.055,
15563,-0.255,-0.06,
15564,-0.27,-0.06,
15565,-0.275,-0.08,
15566,-0.275,-0.075,
15567,-0.275,-0.07,
15568,-0.265,-0.065,
15569,-0.275,-0.08,
15570,-0.285,-0.08,
15571,-0.295,-0.11,
15572,-0.3,-0.1,
15573,-0.295,-0.085,
15574,-0.29,-0.095,
15575,-0.295,-0.09,
15576,-0.285,-0.1,
15577,-0.3,-0.11,
15578,-0.31,-0.11,
15579,-0.305,-0.1,
15580,-0.3,-0.105,
15581,-0.295,-0.1,
15582,-0.315,-0.1,
15583,-0.325,-0.13,
15584,-0.33,-0.125,
15585,-0.32,-0.115,
15586,-0.315,-0.115,
15587,-0.315,-0.115,
15588,-0.315,-0.12,
15589,-0.325,-0.14,
15590,-0.335,-0.135,
15591,-0.33,-0.12,
15592,-0.33,-0.11,
15593,-0.32,-0.115,
15594,-0.32,-0.13,
15595,-0.335,-0.13,
15596,-0.34,-0.125,
15597,-0.33,-0.125,
15598,-0.325,-0.12,
15599,-0.33,-0.135,
15600,-0.32,-0.14,
15601,-0.345,-0.15,
15602,-0.345,-0.15,
15603,-0.34,-0.145,
15604,-0.31,-0.145,
15605,-0.315,-0.135,
15606,-0.31,-0.14,
15607,-0.32,-0.145,
15608,-0.31,-0.155,
15609,-0.28,-0.145,
15610,-0.265,-0.14,
15611,-0.255,-0.135,
15612,-0.25,-0.14,
15613,-0.26,-0.14,
15614,-0.26,-0.13,
15615,-0.255,-0.11,
15616,-0.24,-0.115,
15617,-0.24,-0.115,
15618,-0.23,-0.13,
15619,-0.22,-0.14,
15620,-0.225,-0.14,
15621,-0.23,-0.135,
15622,-0.215,-0.13,
15623,-0.205,-0.13,
15624,-0.2,-0.135,
15625,-0.22,-0.15,
15626,-0.22,-0.145,
15627,-0.23,-0.135,
15628,-0.24,-0.135,
15629,-0.245,-0.15,
15630,-0.26,-0.18,
15631,-0.28,-0.205,
15632,-0.3,-0.2,
15633,-0.275,-0.19,
15634,-0.255,-0.185,
15635,-0.255,-0.175,
15636,-0.24,-0.175,
15637,-0.26,-0.15,
15638,-0.29,-0.125,
15639,-0.305,-0.115,
15640,-0.3,-0.105,
15641,-0.31,-0.115,
15642,-0.32,-0.12,
15643,-0.34,-0.13,
15644,-0.355,-0.13,
15645,-0.35,-0.125,
15646,-0.345,-0.12,
15647,-0.355,-0.14,
15648,-0.37,-0.145,
15649,-0.385,-0.155,
15650,-0.395,-0.15,
15651,-0.39,-0.16,
15652,-0.375,-0.14,
15653,-0.39,-0.15,
15654,-0.39,-0.155,
15655,-0.405,-0.16,
15656,-0.405,-0.155,
15657,-0.39,-0.145,
15658,-0.385,-0.145,
15659,-0.38,-0.14,
15660,-0.39,-0.15,
15661,-0.39,-0.15,
15662,-0.39,-0.15,
15663,-0.385,-0.14,
15664,-0.37,-0.14,
15665,-0.38,-0.125,
15666,-0.385,-0.14,
15667,-0.4,-0.14,
15668,-0.415,-0.15,
15669,-0.425,-0.13,
15670,-0.45,-0.13,
15671,-0.515,-0.145,
15672,-0.565,-0.175,
15673,-0.535,-0.17,
15674,-0.47,-0.145,
15675,-0.38,-0.1,
15676,-0.225,-0.065,
15677,0.03,0.0,
15678,0.395,0.125,
15679,0.755,0.3,
15680,1.105,0.53,
15681,1.44,0.745,
15682,1.685,0.95,
15683,1.83,1.13,N
15684,1.835,1.205,
15685,1.67,1.18,
15686,1.295,1.04,
15687,0.78,0.75,
15688,0.265,0.345,
15689,-0.175,-0.085,
15690,-0.455,-0.385,
15691,-0.565,-0.525,
15692,-0.545,-0.52,
15693,-0.455,-0.425,
15694,-0.34,-0.315,
15695,-0.275,-0.19,
15696,-0.29,-0.135,
15697,-0.33,-0.105,
15698,-0.355,-0.105,
15699,-0.36,-0.11,
15700,-0.36,-0.115,
15701,-0.355,-0.125,
15702,-0.375,-0.12,
15703,-0.4,-0.135,
15704,-0.42,-0.115,
15705,-0.405,-0.115,
15706,-0.4,-0.125,
15707,-0.415,-0.125,
15708,-0.415,-0.135,
15709,-0.435,-0.16,
15710,-0.435,-0.14,
15711,-0.425,-0.14,
15712,-0.42,-0.13,
15713,-0.42,-0.125,
15714,-0.43,-0.135,
15715,-0.435,-0.135,
15716,-0.435,-0.135,
15717,-0.43,-0.13,
15718,-0.425,-0.12,
15719,-0.43,-0.12,
15720,-0.425,-0.13,
15721,-0.44,-0.135,
15722,-0.445,-0.13,
15723,-0.435,-0.11,
15724,-0.42,-0.11,
15725,-0.42,-0.11,
15726,-0.43,-0.12,
15727,-0.425,-0.125,
15728,-0.43,-0.12,
15729,-0.425,-0.11,
15730,-0.41,-0.105,
15731,-0.41,-0.115,
15732,-0.405,-0.11,
15733,-0.415,-0.12,
15734,-0.415,-0.105,
15735,-0.4,-0.095,
15736,-0.39,-0.08,
15737,-0.385,-0.085,
15738,-0.39,-0.095,
15739,-0.385,-0.11,
15740,-0.4,-0.095,
15741,-0.375,-0.09,
15742,-0.37,-0.08,
15743,-0.355,-0.07,
15744,-0.35,-0.07,
15745,-0.345,-0.075,
15746,-0.35,-0.065,
15747,-0.32,-0.05,
15748,-0.305,-0.035,
15749,-0.3,-0.05,
15750,-0.275,-0.045,
15751,-0.275,-0.045,
15752,-0.27,-0.03,
15753,-0.245,-0.025,
15754,-0.23,0.0,
15755,-0.205,0.015,
15756,-0.195,0.005,
15757,-0.19,0.01,
15758,-0.17,0.03,
15759,-0.155,0.045,
15760,-0.125,0.065,
15761,-0.095,0.08,
15762,-0.08,0.075,
15763,-0.07,0.09,
15764,-0.065,0.1,
15765,-0.04,0.12,
15766,-0.015,0.135,
15767,0.005,0.135,
15768,0.02,0.145,
15769,0.01,0.14,
15770,0.035,0.16,
15771,0.065,0.18,
15772,0.08,0.185,
15773,0.095,0.19,
15774,0.1,0.185,
15775,0.09,0.185,
15776,0.095,0.195,
15777,0.11,0.215,
15778,0.13,0.22,
15779,0.13,0.215,
15780,0.13,0.205,
15781,0.13,0.18,
15782,0.125,0.205,
15783,0.125,0.205,
15784,0.125,0.215,
15785,0.125,0.21,
15786,0.095,0.195,
15787,0.075,0.17,
15788,0.065,0.17,
15789,0.05,0.165,
15790,0.04,0.16,
15791,0.015,0.14,
15792,-0.02,0.13,
15793,-0.04,0.1,
15794,-0.065,0.09,
15795,-0.065,0.08,
15796,-0.09,0.08,
15797,-0.115,0.055,
15798,-0.155,0.025,
15799,-0.17,0.01,
15800,-0.185,-0.01,
15801,-0.2,-0.02,
15802,-0.205,-0.025,
15803,-0.22,-0.025,
15804,-0.225,-0.045,
15805,-0.25,-0.07,
15806,-0.265,-0.07,
15807,-0.26,-0.075,
15808,-0.26,-0.075,
15809,-0.255,-0.08,
15810,-0.275,-0.09,
15811,-0.28,-0.11,
15812,-0.3,-0.1,
15813,-0.285,-0.1,
15814,-0.275,-0.095,
15815,-0.28,-0.105,
15816,-0.28,-0.13,
15817,-0.285,-0.125,
15818,-0.3,-0.125,
15819,-0.29,-0.115,
15820,-0.29,-0.105,
15821,-0.28,-0.11,
15822,-0.29,-0.12,
15823,-0.29,-0.125,
15824,-0.275,-0.12,
15825,-0.29,-0.11,
15826,-0.265,-0.095,
15827,-0.265,-0.1,
15828,-0.275,-0.115,
15829,-0.28,-0.115,
15830,-0.28,-0.115,
15831,-0.265,-0.105,
15832,-0.265,-0.095,
15833,-0.26,-0.1,
15834,-0.26,-0.105,
15835,-0.255,-0.095,
15836,-0.26,-0.095,
15837,-0.25,-0.085,
15838,-0.245,-0.065,
15839,-0.235,-0.065,
15840,-0.255,-0.08,
15841,-0.25,-0.09,
15842,-0.25,-0.08,
15843,-0.24,-0.065,
15844,-0.23,-0.055,
15845,-0.225,-0.055,
15846,-0.245,-0.075,
15847,-0.25,-0.09,
15848,-0.245,-0.075,
15849,-0.245,-0.065,
15850,-0.23,-0.065,
15851,-0.22,-0.055,
15852,-0.225,-0.06,
15853,-0.24,-0.075,
15854,-0.255,-0.075,
15855,-0.235,-0.06,
15856,-0.24,-0.045,
15857,-0.23,-0.055,
15858,-0.245,-0.065,
15859,-0.25,-0.075,
15860,-0.26,-0.075,
15861,-0.25,-0.07,
15862,-0.24,-0.055,
15863,-0.24,-0.065,
15864,-0.255,-0.07,
15865,-0.25,-0.085,
15866,-0.265,-0.085,
15867,-0.255,-0.08,
15868,-0.255,-0.08,
15869,-0.25,-0.08,
15870,-0.28,-0.09,
15871,-0.275,-0.11,
15872,-0.285,-0.11,
15873,-0.285,-0.105,
15874,-0.275,-0.085,
15875,-0.27,-0.09,
15876,-0.29,-0.1,
15877,-0.3,-0.115,
15878,-0.3,-0.13,
15879,-0.295,-0.11,
15880,-0.28,-0.105,
15881,-0.29,-0.115,
15882,-0.295,-0.13,
15883,-0.31,-0.135,
15884,-0.32,-0.14,
15885,-0.305,-0.125,
15886,-0.305,-0.12,
15887,-0.305,-0.13,
15888,-0.31,-0.14,
15889,-0.315,-0.16,
15890,-0.325,-0.145,
15891,-0.315,-0.135,
15892,-0.32,-0.13,
15893,-0.31,-0.14,
15894,-0.325,-0.145,
15895,-0.325,-0.16,
15896,-0.335,-0.155,
15897,-0.33,-0.14,
15898,-0.32,-0.13,
15899,-0.32,-0.14,
15900,-0.32,-0.155,
15901,-0.335,-0.155,
15902,-0.335,-0.16,
15903,-0.325,-0.145,
15904,-0.31,-0.15,
15905,-0.3,-0.15,
15906,-0.3,-0.16,
15907,-0.295,-0.165,
15908,-0.285,-0.16,
15909,-0.265,-0.145,
15910,-0.245,-0.15,
15911,-0.23,-0.145,
15912,-0.25,-0.145,
15913,-0.245,-0.155,
15914,-0.235,-0.145,
15915,-0.225,-0.135,
15916,-0.205,-0.13,
15917,-0.205,-0.14,
15918,-0.22,-0.145,
15919,-0.215,-0.16,
15920,-0.22,-0.155,
15921,-0.195,-0.14,
15922,-0.185,-0.125,
15923,-0.195,-0.135,
15924,-0.21,-0.155,
15925,-0.235,-0.16,
15926,-0.24,-0.175,
15927,-0.255,-0.17,
15928,-0.255,-0.165,
15929,-0.25,-0.195,
15930,-0.245,-0.205,
15931,-0.255,-0.205,
15932,-0.245,-0.195,
15933,-0.255,-0.155,
15934,-0.25,-0.135,
15935,-0.26,-0.135,
15936,-0.285,-0.14,
15937,-0.305,-0.155,
15938,-0.32,-0.14,
15939,-0.33,-0.135,
15940,-0.325,-0.145,
15941,-0.34,-0.15,
15942,-0.35,-0.17,
15943,-0.36,-0.175,
15944,-0.38,-0.175,
15945,-0.375,-0.165,
15946,-0.375,-0.175,
15947,-0.38,-0.17,
15948,-0.38,-0.19,
15949,-0.395,-0.18,
15950,-0.405,-0.18,
15951,-0.39,-0.165,
15952,-0.37,-0.16,
15953,-0.365,-0.17,
15954,-0.375,-0.175,
15955,-0.385,-0.18,
15956,-0.39,-0.175,
15957,-0.385,-0.16,
15958,-0.38,-0.16,
15959,-0.375,-0.155,
15960,-0.375,-0.16,
15961,-0.39,-0.165,
15962,-0.39,-0.16,
15963,-0.39,-0.15,
15964,-0.415,-0.155,
15965,-0.485,-0.165,
15966,-0.575,-0.19,
15967,-0.6,-0.215,
15968,-0.57,-0.205,
15969,-0.485,-0.165,
15970,-0.37,-0.12,
15971,-0.16,-0.085,
15972,0.175,0.005,
15973,0.595,0.17,
15974,1.04,0.425,
15975,1.455,0.685,
15976,1.79,0.95,
15977,1.96,1.185,N
15978,1.965,1.3,
15979,1.775,1.265,
15980,1.34,1.045,
15981,0.71,0.625,
15982,0.1,0.12,
15983,-0.325,-0.31,
15984,-0.505,-0.55,
15985,-0.535,-0.61,
15986,-0.485,-0.54,
15987,-0.38,-0.41,
15988,-0.27,-0.275,
15989,-0.25,-0.155,
15990,-0.27,-0.115,
15991,-0.335,-0.115,
15992,-0.35,-0.125,
15993,-0.35,-0.135,
15994,-0.34,-0.14,
15995,-0.355,-0.14,
15996,-0.375,-0.135,
15997,-0.39,-0.155,
15998,-0.405,-0.16,
15999,-0.42,-0.15,
16000,-0.4,-0.15,
16001,-0.41,-0.16,
16002,-0.42,-0.155,
16003,-0.425,-0.17,
16004,-0.435,-0.16,
16005,-0.435,-0.15,
16006,-0.43,-0.145,
16007,-0.42,-0.145,
16008,-0.42,-0.15,
16009,-0.44,-0.16,
16010,-0.45,-0.16,
16011,-0.435,-0.15,
16012,-0.435,-0.14,
16013,-0.425,-0.135,
16014,-0.435,-0.155,
16015,-0.425,-0.165,
16016,-0.435,-0.14,
16017,-0.44,-0.14,
16018,-0.41,-0.135,
16019,-0.405,-0.13,
16020,-0.405,-0.13,
16021,-0.42,-0.145,
16022,-0.425,-0.125,
16023,-0.425,-0.13,
16024,-0.395,-0.115,
16025,-0.41,-0.11,
16026,-0.4,-0.115,
16027,-0.4,-0.12,
16028,-0.395,-0.115,
16029,-0.385,-0.11,
16030,-0.365,-0.1,
16031,-0.355,-0.095,
16032,-0.345,-0.1,
16033,-0.36,-0.115,
16034,-0.35,-0.095,
16035,-0.345,-0.08,
16036,-0.32,-0.075,
16037,-0.315,-0.075,
16038,-0.315,-0.07,
16039,-0.305,-0.08,
16040,-0.295,-0.055,
16041,-0.27,-0.05,
16042,-0.25,-0.035,
16043,-0.235,-0.015,
16044,-0.23,-0.02,
16045,-0.215,-0.015,
16046,-0.21,-0.005,
16047,-0.17,0.02,
16048,-0.14,0.03,
16049,-0.12,0.035,
16050,-0.105,0.04,
16051,-0.09,0.06,
16052,-0.07,0.065,
16053,-0.045,0.105,
16054,-0.025,0.11,
16055,0.0,0.12,
16056,0.0,0.125,
16057,0.025,0.125,
16058,0.035,0.135,
16059,0.065,0.15,
16060,0.08,0.18,
16061,0.11,0.175,
16062,0.115,0.17,
16063,0.11,0.17,
16064,0.12,0.19,
16065,0.14,0.21,
16066,0.16,0.205,
16067,0.17,0.215,
16068,0.165,0.205,
16069,0.175,0.2,
16070,0.175,0.205,
16071,0.175,0.215,
16072,0.175,0.23,
16073,0.155,0.215,
16074,0.155,0.21,
16075,0.13,0.19,
16076,0.12,0.195,
16077,0.105,0.185,
16078,0.09,0.175,
16079,0.075,0.155,
16080,0.05,0.14,
16081,0.015,0.135,
16082,-0.005,0.12,
